theta1,theta2,x,y,I,time
0.0,0.0,0.0,0.0,0.0,9.999999974752427e-07
0.032723109923605886,0.05450291763818766,0.005415871739387512,-0.0013523101806640625,0.0,0.010658999904990196
0.02181052676636538,-0.02181052676636538,0.0,0.00270843505859375,0.0,0.021671999245882034
1.0319681458557564e-05,0.0545059175455884,0.003384917974472046,-0.003383636474609375,0.0,0.03290100023150444
-0.021796127210841815,0.03269947065328803,0.0006769895553588867,-0.003383636474609375,0.0,0.04390899837017059
0.03270883036437835,0.04361409374756104,0.004738897085189819,-0.0006771087646484375,0.0,0.054962001740932465
0.15264560823128673,0.15264560823128673,0.01895555853843689,0.0,0.0,0.06598299741744995
0.22897873202838864,0.2834743298925185,0.03181825578212738,-0.003383636474609375,0.0,0.07678399980068207
0.39251952395399153,0.534257228883583,0.05754365026950836,-0.008800506591796875,0.0,0.08783599734306335
0.5887834258032003,0.839543045512835,0.08868491649627686,-0.015569686889648438,0.0,0.09883300215005875
0.861359812086594,1.166645748712142,0.12591904401779175,-0.018955230712890625,0.0,0.1098570004105568
1.2102658422745045,1.4937412521336875,0.16789203882217407,-0.01760101318359375,0.0,0.12071400135755539
1.6464031798612342,1.853541746038138,0.21731188893318176,-0.012861251831054688,0.0,0.13176199793815613
2.126139011677041,2.246066189840267,0.2714706063270569,-0.0074462890625,0.0,0.14280299842357635
2.7694372347517358,2.8239328326158657,0.34729284048080444,-0.003383636474609375,0.0,0.15398100018501282
3.543558779654341,3.5326535162711585,0.43936264514923096,0.0006771087646484375,0.0,0.16466200351715088
4.644795987356225,4.7101968486035375,0.5808523297309875,-0.0040607452392578125,0.0,0.1756889969110489
6.084025322129523,5.985877951680878,0.7494213581085205,0.0060939788818359375,0.0,0.18674799799919128
7.763127252666268,7.654074618834441,0.9572554230690002,0.006771087646484375,0.0,0.19795799255371094
9.703904145984698,9.464019070606463,1.190138041973114,0.014894485473632812,0.0,0.20866799354553223
12.222556321812041,11.808217751354666,1.492072880268097,0.025726318359375,0.0,0.2197120040655136
15.275464646556303,14.719388371169336,1.8623830676078796,0.034526824951171875,0.0,0.2307489961385727
18.851736336449086,18.262944270912573,2.3044537901878357,0.03655815124511719,0.0,0.24195699393749237
22.766007833176232,22.14449997749017,2.7884973883628845,0.0385894775390625,0.0,0.25268399715423584
27.367174607251595,26.647550100168672,3.3537790179252625,0.044681549072265625,0.0,0.2636989951133728
32.49170954632732,31.72846398571167,3.9874362349510193,0.047389984130859375,0.0,0.27473801374435425
38.292238339249565,37.40906560047068,4.700300633907318,0.054836273193359375,0.0,0.28596198558807373
44.64883956767729,43.55849754366972,5.476801335811615,0.06769943237304688,0.0,0.296983003616333
51.25620041581466,50.0895522671766,6.29256671667099,0.07243728637695312,0.0,0.3076559901237488
58.97572149448891,57.50375669017351,7.232221066951752,0.09139442443847656,0.0,0.31889399886131287
67.06592169127306,65.3650077940144,8.222648084163666,0.10560989379882812,0.0,0.32994401454925537
75.71221352297009,73.78231981371637,9.282128751277924,0.1198272705078125,0.0,0.3409619927406311
84.65287066838357,82.47221733942023,10.376811444759369,0.13539695739746094,0.0,0.3516640067100525
94.68387751756758,92.20881279631008,11.604183614253998,0.15367698669433594,0.0,0.3628939986228943
105.09647642800763,102.41427314057323,12.88436073064804,0.16653823852539062,0.0,0.3738810122013092
116.09787508374714,113.12126040401859,14.232236325740814,0.18481826782226562,0.0,0.3848789930343628
127.80796994389755,124.3625210958475,15.657288014888763,0.21392822265625,0.0,0.395904004573822
139.92148275159627,136.05082078875742,17.135144650936127,0.24032974243164062,0.0,0.4067099988460541
152.87455492430408,148.58955439100785,18.717933118343353,0.2660560607910156,0.0,0.4177109897136688
166.50361519103618,161.86970766758168,20.38872855901718,0.2877197265625,0.0,0.4287469983100891
180.7214521637789,175.72776310583475,22.131963193416595,0.31005859375,0.0,0.43974900245666504
195.7788561812937,190.43626013319124,23.98013061285019,0.3317222595214844,0.0,0.45090600848197937
211.18516718896672,205.373706253491,25.86417716741562,0.36083412170410156,0.0,0.461901992559433
227.2456404043718,220.86722864917772,27.823367536067963,0.39603614807128906,0.0,0.47289299964904785
243.67686185575334,236.76418435193864,29.830626904964447,0.42920875549316406,0.0,0.48369699716567993
261.0130358536283,253.7187355695058,31.959741055965424,0.45290374755859375,0.0,0.4947449862957001
