speed=50
405.7470703125,-405.703125,0.0013539681676775217,25.001022338867188,5.376348972320557,0.0
505.34912109375,-144.55810546875,11.11607837677002,20.023834228515625,-0.5376338958740234,11.0
505.3271484375,-144.580078125,11.114724159240723,20.023834228515625,0.0,22.0
505.34912109375,-144.55810546875,11.11607837677002,20.023834228515625,-0.8064508438110352,33.0
505.26123046875,-144.68994140625,11.109308242797852,20.025188446044922,0.2688169479370117,44.0
505.30517578125,-144.580078125,11.114047050476074,20.023157119750977,0.2688169479370117,55.0
505.34912109375,-144.68994140625,11.112016677856445,20.027896881103516,-0.2688169479370117,66.0
505.3271484375,-144.580078125,11.114724159240723,20.023834228515625,0.8064508438110352,77.0
505.283203125,-144.55810546875,11.114047050476074,20.021804809570312,0.5376338958740234,88.0
505.30517578125,-144.60205078125,11.113370895385742,20.023834228515625,0.5376338958740234,99.0
505.34912109375,-144.42626953125,11.120140075683594,20.019773483276367,2.1505355834960938,110.0
506.88720703125,-142.49267578125,11.227104187011719,20.007587432861328,13.440857887268066,121.0
513.30322265625,-135.10986328125,11.652250289916992,19.977800369262695,18.010746002197266,132.0
525.322265625,-121.79443359375,12.432812690734863,19.93785858154297,15.053759574890137,143.0
542.7685546875,-102.81005859375,13.555252075195312,19.89046859741211,13.97849178314209,154.0
563.97216796875,-80.15625,14.906512260437012,19.845788955688477,12.903223991394043,165.0
588.80126953125,-53.349609375,16.497425079345703,19.78485870361328,10.75268840789795,176.0
617.14599609375,-23.3349609375,18.295494079589844,19.733407974243164,10.215054512023926,187.0
646.34765625,7.27294921875,20.13824462890625,19.690082550048828,10.215054512023926,198.0
679.0869140625,42.12158203125,22.22064781188965,19.625091552734375,8.870969772338867,209.0
712.59521484375,77.51953125,24.343669891357422,19.566869735717773,7.258067607879639,220.0
748.30078125,115.224609375,26.6054744720459,19.505264282226562,8.870969772338867,231.0
784.0283203125,152.90771484375,28.867277145385742,19.44501304626465,8.333335876464844,242.0
821.8212890625,192.19482421875,31.242137908935547,19.39897918701172,6.4516167640686035,253.0
860.7568359375,233.19580078125,33.70500564575195,19.335342407226562,8.333335876464844,264.0
898.857421875,272.8125,36.0994987487793,19.28862953186035,8.602152824401855,275.0
940.45166015625,316.34033203125,38.72213363647461,19.229055404663086,6.720433712005615,286.0
