speed=50
414.42626953125,397.90283203125,25.028100967407227,0.5090920329093933,7.52688455581665,0.0
493.505859375,472.5439453125,29.7642822265625,0.6458427906036377,0.2688169479370117,11.0
493.57177734375,472.5439453125,29.766313552856445,0.6478737592697144,0.2688269019126892,22.0
493.57177734375,472.587890625,29.76766586303711,0.6465197801589966,-0.5376338958740234,33.0
493.6376953125,472.4560546875,29.765636444091797,0.6526126265525818,0.0,44.0
493.48388671875,472.5,29.762250900268555,0.6465197801589966,0.5376338958740234,55.0
493.57177734375,472.587890625,29.76766586303711,0.6465197801589966,0.0,66.0
493.505859375,472.587890625,29.765636444091797,0.6444888114929199,0.5376338958740234,77.0
493.48388671875,472.60986328125,29.765636444091797,0.6431348919868469,0.5376438498497009,88.0
493.57177734375,472.5439453125,29.766313552856445,0.6478737592697144,0.0,99.0
493.681640625,472.39013671875,29.76495933532715,0.6559975743293762,5.645165920257568,110.0
494.6484375,469.27001953125,29.6986141204834,0.781916618347168,15.860210418701172,121.0
497.43896484375,466.1279296875,29.687782287597656,0.964702308177948,19.086013793945312,132.0
503.1298828125,460.4150390625,29.687105178833008,1.3160570859909058,16.397844314575195,143.0
511.3037109375,451.99951171875,29.679658889770508,1.827180027961731,19.086013793945312,154.0
521.89453125,441.54052734375,29.683719635009766,2.4757306575775146,15.59139347076416,165.0
534.4189453125,429.32373046875,29.693199157714844,3.2380146980285645,16.93547821044922,176.0
549.5361328125,414.90966796875,29.714860916137695,4.147881507873535,13.172040939331055,187.0
566.4990234375,398.07861328125,29.718923568725586,5.189083099365234,14.516125679016113,198.0
585.5712890625,378.83056640625,29.71350860595703,6.369743347167969,14.784942626953125,209.0
606.1376953125,358.22021484375,29.712154388427734,7.638411045074463,14.516125679016113,220.0
627.51708984375,336.9287109375,29.714860916137695,8.95311450958252,12.096773147583008,231.0
651.181640625,313.2421875,29.71418571472168,10.412014961242676,11.559139251708984,242.0
676.6259765625,287.75390625,29.712831497192383,11.981264114379883,11.290322303771973,253.0
702.79541015625,261.14501953125,29.699291229248047,13.607379913330078,10.215054512023926,264.0
729.42626953125,234.38232421875,29.695228576660156,15.252450942993164,12.096773147583008,275.0
758.1884765625,205.72998046875,29.6986141204834,17.02140998840332,11.827956199645996,286.0
788.818359375,175.05615234375,29.6972599029541,18.91019630432129,10.75268840789795,297.0
820.0634765625,144.16259765625,29.708091735839844,20.82470703125,10.75268840789795,308.0
852.1875,112.2802734375,29.715538024902344,22.796762466430664,10.75268840789795,319.0
883.98193359375,80.48583984375,29.715538024902344,24.755952835083008,9.139786720275879,330.0
917.75390625,47.021484375,29.725017547607422,26.827524185180664,8.870969772338867,341.0
952.88818359375,11.71142578125,29.719600677490234,28.997936248779297,9.139786720275879,352.0
988.1982421875,-24.0380859375,29.7060604095459,31.187301635742188,8.870969772338867,363.0
1024.65087890625,-60.75439453125,29.69793701171875,33.44165802001953,7.795701503753662,374.0
1061.21337890625,-97.62451171875,29.688459396362305,35.704139709472656,7.795701503753662,385.0
1097.2705078125,-133.52783203125,29.693199157714844,37.9212646484375,9.946237564086914,396.0
