theta1,theta2,x,y,I,time
0.0,0.0,0.0,0.0,0.0,9.999999974752427e-07
0.17448133421981835,-0.5233268862745301,-0.010829925537109375,0.02166348695755005,0.0,0.010844999924302101
2.333314536713122,-5.146319546642151,-0.08732986450195312,0.2322055697441101,0.0,0.02201000042259693
7.479627363562695,-11.53564808486385,-0.12591934204101562,0.5903300642967224,0.0,0.03289400041103363
16.26770873858919,-21.348517027391683,-0.15773391723632812,1.1677973866462708,0.0,0.044105999171733856
28.78460877478442,-32.949620691813834,-0.129302978515625,1.916541874408722,0.0,0.054990001022815704
43.394992990625525,-46.97118212306664,-0.11102294921875,2.8054218888282776,0.0,0.06569799780845642
61.799656247045505,-64.37280690064809,-0.07988357543945312,3.9170296788215637,0.0,0.0770839974284172
81.62180022956117,-83.56250704504272,-0.06024932861328125,5.128154098987579,0.0,0.08795099705457687
102.83953377389523,-104.86748269644224,-0.062957763671875,6.448273479938507,0.0,0.09865699708461761
127.65531305601444,-130.3593268702152,-0.08394622802734375,8.010075867176056,0.0,0.11003600060939789
153.1689754363167,-156.33082599830047,-0.0981597900390625,9.608434975147247,0.0,0.12076699733734131
181.29934808565073,-184.72292496883085,-0.10628509521484375,11.363177597522736,0.0,0.13167299330234528
212.11192402241917,-215.47013076340377,-0.10425567626953125,13.27430373430252,0.0,0.1428920030593872
243.81860868040144,-246.71885579739592,-0.09003829956054688,15.228757202625275,0.0,0.15377900004386902
278.14204968599313,-280.8460635001939,-0.08394622802734375,17.353810608386993,0.0,0.1650020033121109
312.79258715497673,-315.4529799156448,-0.08259201049804688,19.503911316394806,0.0,0.1758739948272705
349.64558847969005,-352.3496022938908,-0.08394622802734375,21.79347163438797,0.0,0.18702200055122375
386.56405210375425,-389.48604830941156,-0.0907135009765625,24.09250956773758,0.0,0.1978670060634613
425.8593409214719,-428.7159669849337,-0.08868408203125,26.53032809495926,0.0,0.2090200036764145
465.00207892803223,-468.16392949001596,-0.0981597900390625,28.970179855823517,0.0,0.21984800696372986
