theta1,theta2,x,y,I,time
0.0,0.0,0.0,0.0,0.0,9.999999974752427e-07
0.3707193168690847,0.6105736731955367,0.030464284121990204,-0.0074462890625,0.0,0.010875999927520752
5.538867509718302,6.38929373929585,0.37031029164791107,-0.026401519775390625,0.0,0.02206300012767315
17.009073454609005,18.055794425083842,1.088590368628502,-0.03249549865722656,0.0,0.03292499855160713
34.650550668576166,35.58821900521917,2.1805656999349594,-0.029109954833984375,0.0,0.04410500079393387
56.89319081673722,57.503762689988314,3.551458463072777,-0.018955230712890625,0.0,0.05498399958014488
83.30085824145357,83.10462493865985,5.166065558791161,0.006092071533203125,0.0,0.06569399684667587
115.29101062953208,114.04805635626353,7.119841441512108,0.03858757019042969,0.0,0.0770450010895729
148.3714973618552,146.62696241106383,9.158240184187889,0.05415916442871094,0.0,0.08774500340223312
186.11854596967882,183.26191990621706,11.467432841658592,0.08868408203125,0.0,0.09910199791193008
224.47621252933118,220.55105496862822,13.81589113175869,0.121856689453125,0.0,0.10995599627494812
264.3602934125854,259.5192780420058,16.263864383101463,0.15028953552246094,0.0,0.12067600339651108
308.5839318651035,303.11047265640286,18.99007974565029,0.1699237823486328,0.0,0.1320589929819107
351.6299861865486,345.3061007482704,21.636411532759666,0.19632530212402344,0.0,0.14273600280284882
398.6448191222294,391.2305916599436,24.521716937422752,0.23017501831054688,0.0,0.15409299731254578
443.95873816065154,435.6286528884891,27.306829318404198,0.2586078643798828,0.0,0.16475500166416168
492.76172710065646,484.01730325803663,30.324148043990135,0.2714710235595703,0.0,0.17606499791145325
539.4712433806599,530.1380581915554,33.20606790482998,0.2897491455078125,0.0,0.18672099709510803
589.9533049721053,579.3771655097322,36.30191598832607,0.3283367156982422,0.0,0.19805699586868286
637.9930790705464,626.5228308869595,39.25695215165615,0.3560943603515625,0.0,0.20887799561023712
681.0172921461733,668.434952849916,41.89380441606045,0.39061927795410156,0.0,0.21979999542236328
717.2379417899209,703.826925352749,44.117021426558495,0.41634559631347656,0.0,0.23104900121688843
745.5645938206263,731.6302476172687,45.85957895219326,0.43259239196777344,0.0,0.24198800325393677
767.7854042426137,753.3494773617332,47.2236994355917,0.4481639862060547,0.0,0.25275498628616333
785.2087896285024,770.5984399715945,48.3001040071249,0.4535789489746094,0.0,0.2637059986591339
798.488973624128,784.0966677967801,49.13144098222256,0.4468097686767578,0.0,0.27514100074768066
807.5387141224251,793.2118398753764,49.695371493697166,0.4447784423828125,0.0,0.2858799993991852
813.9934320022496,799.7756103890329,50.099531039595604,0.4413928985595703,0.0,0.29681500792503357
817.7223562601589,803.8970012525294,50.343244418501854,0.42920875549316406,0.0,0.3080599904060364
819.2051341707021,805.6633160110355,50.44411264359951,0.4204063415527344,0.0,0.3189829885959625
818.9435000066611,805.532483569489,50.431928500533104,0.41634559631347656,0.0,0.32971200346946716
818.398359713709,804.9437222230043,50.396726474165916,0.41769981384277344,0.0,0.34110501408576965
818.3111176066436,804.8128590624061,50.38995538651943,0.4190540313720703,0.0,0.35183900594711304
818.3110868875918,804.8346388701207,50.39063058793545,0.4183769226074219,0.0,0.3627369999885559
818.2457167453963,804.8565108349907,50.389280185103416,0.4156684875488281,0.0,0.37396499514579773
818.3111176066436,804.7911099737433,50.389280185103416,0.41972923278808594,0.0,0.3849070072174072
818.2674965531108,804.8128590624061,50.388601168990135,0.41769981384277344,0.0,0.3958419859409332
818.2893377989291,804.8128897814579,50.389280185103416,0.4183769226074219,0.0,0.40709200501441956
818.2892763608255,804.8564493968871,50.39063058793545,0.417022705078125,0.0,0.41801801323890686
818.22390621863,804.878321361757,50.389280185103416,0.41431427001953125,0.0,0.4287630021572113
818.2893070798773,804.769299446977,50.38792596757412,0.41972923278808594,0.0,0.4396879971027374
818.2893070798773,804.8782906427052,50.39130960404873,0.41634559631347656,0.0,0.4508959949016571
818.3111176066436,804.8128590624061,50.38995538651943,0.4190540313720703,0.0,0.46178099513053894
818.2892763608255,804.8564493968871,50.39063058793545,0.417022705078125,0.0,0.47298699617385864
818.2893070798773,804.8346695891724,50.38995538651943,0.41769981384277344,0.0,0.4838930070400238
818.2893377989291,804.8128897814579,50.389280185103416,0.4183769226074219,0.0,0.49508801102638245
818.2020956918635,804.8128897814579,50.38657175004482,0.4156684875488281,0.0,0.505994975566864
818.2456860263445,804.8346695891724,50.388601168990135,0.41634559631347656,0.0,0.5169209837913513
818.2674658340591,804.8782599236534,50.39063058793545,0.4156684875488281,0.0,0.5281370282173157
818.2893070798773,804.769299446977,50.38792596757412,0.41972923278808594,0.0,0.5390719771385193
818.2674965531108,804.8564801159389,50.38995538651943,0.41634559631347656,0.0,0.5498149991035461
818.3111176066436,804.8128590624061,50.38995538651943,0.4190540313720703,0.0,0.5607280135154724
818.2893377989291,804.8128897814579,50.389280185103416,0.4183769226074219,0.0,0.5719109773635864
818.2456860263445,804.8346695891724,50.388601168990135,0.41634559631347656,0.0,0.582817018032074
818.2674965531108,804.8564801159389,50.38995538651943,0.41634559631347656,0.0,0.5940319895744324
818.3111176066436,804.8564801159389,50.39130960404873,0.41769981384277344,0.0,0.6049720048904419
818.2675272721626,804.8347003082242,50.389280185103416,0.417022705078125,0.0,0.6157119870185852
818.2674658340591,804.9218809771862,50.391984805464745,0.41431427001953125,0.0,0.6271229982376099
818.2675272721626,804.7910792546916,50.38792596757412,0.4183769226074219,0.0,0.6380450129508972
818.2892763608255,804.8564493968871,50.39063058793545,0.417022705078125,0.0,0.6488109827041626
818.2675272721626,804.8347003082242,50.389280185103416,0.417022705078125,0.0,0.6597539782524109
