0.0,0.06591796875,1.7709065675735474,-4.0758957862854,0.0,0.0
-0.0439453125,0.19775390625,1.7885313034057617,-4.698945999145508,0.0,11.0
-1.23046875,0.46142578125,1.804553747177124,-5.265354633331299,0.0,22.0
-6.30615234375,0.02197265625,1.8237807750701904,-5.945045471191406,0.0,33.0
-14.7216796875,-0.72509765625,1.8398032188415527,-6.5114545822143555,0.0,44.0
-27.861328125,-1.91162109375,1.8590302467346191,-7.191145420074463,0.0,55.0
-43.13232421875,-3.0322265625,1.8750526905059814,-7.757554531097412,0.0,66.0
-61.36962890625,-3.9990234375,1.8926774263381958,-8.380603790283203,0.0,77.0
-82.96875,-4.7900390625,1.9103021621704102,-9.003654479980469,0.0,88.0
-106.0400390625,-5.361328125,1.9279268980026245,-9.626704216003418,0.0,99.0
